user_id,course_id,enroll_time
U_13488273,C_696938,2020-05-01 20:39:35
U_13489346,C_769293,2019-10-24 15:26:09
U_13489346,C_697821,2019-10-24 15:28:15
U_13489346,C_697791,2019-12-05 15:12:33
U_13489346,C_677010,2019-12-05 15:13:33
U_13489346,C_676937,2019-12-05 15:14:03
U_13489346,C_676953,2019-12-05 15:16:41
U_13490637,C_697821,2020-01-12 12:56:21
U_13490637,C_677010,2020-01-12 12:58:26
U_13490637,C_677218,2020-01-12 12:59:01
U_13490637,C_696938,2020-01-27 15:50:58
U_13490637,C_697791,2020-01-28 22:06:44
U_13490637,C_676953,2020-01-28 22:08:54
U_13490637,C_735157,2020-01-28 22:09:33
U_13490637,C_784172,2020-03-13 05:21:14
U_13490637,C_682672,2020-03-13 05:21:22
U_13490637,C_697721,2020-03-13 05:25:27
U_13490637,C_680745,2020-05-04 21:29:48
U_13491938,C_769293,2019-10-24 16:26:27
U_13491938,C_696922,2019-10-26 15:31:21
U_13491938,C_696773,2019-11-18 18:03:40
U_13491938,C_697091,2020-03-10 19:43:41
U_13491938,C_734011,2020-03-15 01:00:36
U_13492027,C_680762,2020-02-19 10:25:00
U_13492027,C_735157,2020-02-19 14:51:52
U_13492027,C_697791,2020-03-30 11:13:39
U_13492027,C_676937,2020-04-10 17:33:39
U_13492027,C_697821,2020-04-12 16:29:38
U_13493040,C_784172,2019-12-27 14:09:18
U_13493040,C_682672,2019-12-27 14:09:41
U_13493040,C_697791,2019-12-29 16:31:46
U_13493040,C_676937,2020-01-08 11:05:12
U_13496347,C_769293,2019-10-24 17:00:19
U_13496347,C_697791,2019-10-24 17:02:58
U_13496347,C_697821,2019-10-24 17:03:21
U_13496347,C_735157,2020-03-01 09:44:05
U_13496347,C_696922,2020-03-05 08:43:26
U_13496347,C_676937,2020-03-24 20:08:27
U_13496347,C_680762,2020-04-23 19:58:32
U_13497263,C_676953,2020-01-05 16:11:22
U_13497263,C_696922,2020-04-02 12:39:31
U_13497263,C_682759,2020-04-06 17:14:06
U_13497263,C_697821,2020-07-09 09:34:19
U_13498850,C_680931,2020-01-08 18:48:06
U_13498850,C_735157,2020-01-08 18:48:57
U_13498850,C_697091,2020-01-08 18:49:51
U_13498850,C_696922,2020-01-08 18:50:23
U_13498850,C_680762,2020-01-08 18:58:36
U_13499161,C_696922,2019-10-24 18:48:30
U_13499161,C_769293,2019-10-24 18:50:24
U_13499161,C_697791,2019-10-24 18:50:56
U_13499161,C_735157,2019-10-24 18:58:57
U_13500823,C_677010,2019-11-19 21:40:52
U_13500823,C_697791,2019-12-10 19:09:52
U_13500823,C_676937,2019-12-10 19:11:46
U_13500823,C_697821,2020-04-29 01:17:35
U_13500823,C_680745,2020-04-29 01:19:14
U_13500823,C_735157,2020-04-29 01:19:38
U_13501160,C_682400,2020-02-04 19:56:11
U_13501160,C_696922,2020-02-12 22:06:32
U_13501160,C_697778,2020-02-22 16:15:16
U_13501160,C_682610,2020-02-22 23:54:03
U_13501160,C_682189,2020-03-06 14:33:19
U_13501160,C_697791,2020-03-14 10:56:22
U_13502050,C_784172,2019-10-24 19:43:58
U_13502050,C_677218,2019-10-27 15:52:13
U_13502050,C_697821,2019-10-31 21:18:33
U_13502050,C_697721,2019-10-31 21:27:32
U_13502217,C_681678,2019-10-24 19:57:28
U_13502217,C_697091,2019-11-28 19:05:58
U_13502217,C_677010,2020-01-31 16:45:39
U_13502217,C_770751,2020-02-20 07:30:14
U_13502217,C_697778,2020-04-27 09:08:14
U_13502217,C_680745,2020-04-29 21:02:08
U_13502217,C_734011,2020-04-29 21:10:43
U_13502217,C_680747,2020-05-05 16:53:41
U_13502217,C_682610,2020-05-05 16:56:41
U_13502217,C_682400,2020-05-05 16:59:51
U_13502217,C_697821,2020-05-05 17:02:57
U_13502217,C_682131,2020-11-24 20:23:48
U_13502360,C_697821,2019-12-10 13:25:00
U_13502360,C_697791,2020-01-17 21:37:05
U_13502360,C_676937,2020-01-17 21:37:14
U_13502360,C_735157,2020-02-10 12:25:36
U_13502366,C_734011,2020-01-16 08:23:24
U_13502366,C_680745,2020-01-16 08:25:14
U_13502366,C_681745,2020-02-18 18:45:43
U_13502366,C_682661,2020-02-18 18:58:30
U_13502366,C_681444,2020-08-24 07:47:04
U_13502366,C_696922,2020-11-10 21:01:58
U_13502366,C_680972,2020-11-17 20:46:25
U_13502366,C_680762,2020-11-17 20:47:01
U_13503321,C_735157,2019-10-24 20:39:23
U_13503321,C_680745,2019-10-24 20:59:06
U_13503321,C_680992,2019-10-24 21:26:36
U_13503321,C_746968,2019-10-24 21:32:46
U_13503328,C_677010,2019-11-16 10:10:29
U_13503328,C_697821,2019-11-16 10:11:05
U_13503328,C_682360,2019-11-16 10:11:19
U_13503328,C_697791,2019-11-16 10:13:09
U_13503328,C_676937,2019-11-16 10:18:24
U_13503354,C_697821,2019-12-21 12:26:59
U_13503354,C_677010,2020-01-07 22:16:38
U_13503354,C_676937,2020-01-07 22:18:49
U_13503354,C_682672,2020-01-07 22:22:41
U_13503354,C_696938,2020-02-08 16:09:21
U_13503354,C_697778,2020-02-08 16:18:25
U_13503354,C_682360,2020-02-13 21:16:27
U_13503354,C_682759,2020-02-13 21:20:27
U_13503354,C_682400,2020-02-14 15:34:05
U_13503354,C_696922,2020-03-29 10:59:31
U_13503944,C_680762,2019-11-14 14:57:44
U_13503944,C_697791,2019-11-30 09:19:32
U_13503944,C_676937,2019-12-06 09:01:53
U_13503944,C_677010,2020-05-13 19:38:39
U_13504014,C_697091,2020-01-09 14:09:07
U_13504014,C_734011,2020-01-09 14:56:05
U_13504014,C_680745,2020-01-09 14:57:05
U_13504014,C_677157,2020-01-09 14:57:36
U_13504014,C_696922,2020-01-09 14:58:01
U_13504014,C_681345,2020-02-16 07:37:34
U_13504040,C_697778,2019-10-24 21:13:08
U_13504040,C_682610,2019-10-30 18:33:13
U_13504040,C_697791,2019-11-04 20:56:40
U_13504040,C_680745,2020-01-12 07:25:18
U_13504040,C_676953,2020-01-27 09:00:16
U_13504040,C_735157,2020-03-02 05:31:23
U_13504040,C_682759,2020-05-11 04:25:48
U_13504040,C_677010,2020-05-11 04:30:19
U_13504040,C_681345,2020-05-25 18:18:25
U_13504040,C_696922,2020-06-03 18:52:20
U_13504040,C_747024,2020-07-11 18:15:19
U_13504040,C_681678,2020-07-19 09:58:34
U_13504040,C_770751,2020-07-19 12:30:19
U_13504040,C_697821,2020-07-19 12:31:32
U_13504040,C_676937,2020-09-05 03:56:00
U_13504662,C_681444,2019-10-24 22:27:09
U_13504662,C_696938,2019-10-24 22:27:51
U_13504662,C_696922,2019-10-24 22:28:06
U_13504662,C_735157,2019-11-10 11:33:27
U_13504662,C_682610,2020-04-04 22:11:24
U_13504662,C_681678,2020-04-04 22:12:43
U_13504662,C_682759,2020-11-12 21:29:59
U_13504662,C_677218,2020-11-15 13:47:20
U_13504662,C_680762,2020-11-15 13:48:21
U_13504662,C_697791,2020-12-05 13:54:38
U_13504892,C_734011,2019-10-24 22:42:43
U_13504892,C_735157,2020-03-05 12:30:23
U_13504892,C_677218,2020-04-12 17:18:11
U_13504892,C_680747,2020-04-12 17:20:57
U_13504952,C_697791,2019-10-24 23:00:48
U_13504952,C_676937,2019-10-24 23:01:15
U_13504952,C_697821,2019-10-24 23:02:11
U_13504952,C_677218,2020-05-24 01:52:10
U_13504952,C_682610,2020-07-18 23:42:32
U_13505205,C_677010,2020-01-30 17:40:20
U_13505205,C_682759,2020-01-31 05:20:54
U_13505205,C_697791,2020-02-02 05:40:10
U_13505205,C_697821,2020-07-21 20:21:56
U_13505205,C_676953,2020-07-21 20:51:47
U_13505229,C_735157,2019-10-24 23:39:14
U_13505229,C_682661,2019-10-25 22:15:23
U_13505229,C_696938,2019-10-25 22:47:45
U_13505229,C_680972,2019-10-25 23:02:22
U_13505331,C_769293,2019-10-25 00:35:49
U_13505331,C_697821,2019-10-25 00:36:53
U_13505331,C_696922,2020-03-11 20:18:56
U_13505331,C_747024,2020-05-07 11:38:39
U_13505331,C_735157,2020-05-22 22:23:11
U_13505331,C_697778,2020-05-22 23:19:40
U_13505331,C_677010,2020-06-05 21:53:19
U_13505357,C_769293,2019-10-25 01:19:47
U_13505357,C_697791,2019-12-17 00:36:25
U_13505357,C_676937,2019-12-17 02:25:27
U_13505357,C_697821,2019-12-21 00:44:47
U_13505512,C_770751,2020-01-08 12:46:31
U_13505512,C_682400,2020-01-08 13:21:33
U_13505512,C_680747,2020-01-08 13:22:28
U_13505512,C_681678,2020-02-27 15:04:38
U_13507270,C_682759,2020-05-27 09:31:32
U_13507270,C_697791,2020-05-27 09:31:58
U_13507270,C_677010,2020-05-27 09:33:00
U_13507270,C_676937,2020-05-27 09:33:32
U_13507270,C_680745,2020-05-27 09:34:29
U_13507979,C_682759,2020-10-02 14:53:38
U_13507979,C_677010,2020-10-02 16:25:51
U_13507979,C_697821,2020-10-08 13:07:16
U_13507979,C_682360,2020-10-08 13:08:44
U_13507979,C_696773,2020-10-11 10:58:43
U_13507979,C_682737,2020-11-06 18:16:21
U_13507979,C_735157,2020-11-06 18:24:51
U_13512743,C_697791,2019-11-07 19:25:47
U_13512743,C_676937,2019-11-07 19:26:37
U_13512743,C_677010,2019-11-07 19:31:49
U_13512743,C_697821,2019-11-07 19:32:07
U_13514187,C_697791,2020-01-21 21:16:29
U_13514187,C_677010,2020-02-22 11:15:41
U_13514187,C_696922,2020-03-27 11:58:56
U_13514187,C_735157,2020-04-24 18:12:25
U_13514187,C_734011,2020-11-18 12:03:28
U_13515751,C_784172,2020-02-15 17:51:34
U_13515751,C_682672,2020-02-15 17:51:48
U_13515751,C_697791,2020-03-12 16:56:09
U_13515751,C_677010,2020-03-21 17:22:38
U_13515751,C_697821,2020-03-21 17:22:46
U_13515751,C_682360,2020-03-21 17:22:55
U_13517901,C_696922,2019-11-26 11:19:01
U_13517901,C_681678,2019-12-21 12:21:21
U_13517901,C_734011,2019-12-24 20:42:59
U_13517901,C_680931,2020-01-01 09:02:54
U_13517901,C_682759,2020-08-17 13:32:12
U_13519872,C_735157,2020-02-10 09:22:27
U_13519872,C_680762,2020-02-10 09:23:10
U_13519872,C_697791,2020-07-17 21:44:30
U_13519872,C_677010,2020-07-17 22:05:15
U_13520861,C_697721,2020-03-01 09:05:05
U_13520861,C_697791,2020-03-01 09:08:15
U_13520861,C_682131,2020-03-01 09:09:06
U_13520861,C_696938,2020-03-01 09:11:13
U_13521121,C_735157,2019-10-25 12:42:44
U_13521121,C_682759,2019-10-25 12:46:18
U_13521121,C_696922,2019-11-26 23:16:59
U_13521121,C_677157,2020-06-12 15:13:12
U_13521121,C_677010,2020-09-11 22:13:22
U_13521121,C_697821,2020-09-12 13:45:19
U_13521155,C_769293,2019-10-26 11:46:41
U_13521155,C_697821,2020-02-07 11:51:35
U_13521155,C_676953,2020-09-20 12:05:23
U_13521155,C_697791,2020-09-20 12:06:16
U_13521155,C_676937,2020-09-20 12:06:43
U_13521155,C_682610,2020-09-20 12:07:43
U_13521155,C_770751,2020-09-20 12:16:09
U_13524803,C_682360,2020-02-13 09:36:19
U_13524803,C_680972,2020-02-14 09:48:37
U_13524803,C_747024,2020-02-14 09:52:10
U_13524803,C_734011,2020-02-25 23:11:38
U_13524965,C_734011,2020-04-10 19:52:54
U_13524965,C_682610,2020-04-10 19:54:44
U_13524965,C_735157,2020-04-10 19:54:55
U_13524965,C_696922,2020-04-10 19:55:36
U_13524965,C_676953,2020-04-10 19:56:18
U_13524965,C_681678,2020-05-21 00:11:18
U_13524965,C_697091,2020-05-21 00:14:00
U_13524965,C_697821,2020-07-03 11:53:59
U_13524965,C_682360,2020-08-16 18:26:26
U_13524965,C_676937,2020-08-16 18:30:21
U_13524965,C_677218,2020-08-19 00:07:19
U_13524965,C_682759,2020-08-28 07:41:46
U_13524965,C_697791,2020-09-04 07:06:19
U_13524965,C_680745,2020-09-04 07:08:27
U_13524965,C_682189,2020-09-04 07:08:49
U_13524965,C_680910,2020-09-04 07:12:09
U_13524965,C_680972,2020-09-04 07:14:54
U_13524965,C_677010,2020-09-15 15:44:41
U_13525852,C_697821,2020-03-01 21:48:22
U_13525852,C_697791,2020-03-03 21:09:45
U_13525852,C_676937,2020-05-10 16:10:14
U_13525852,C_784172,2020-05-10 16:11:44
U_13525852,C_682672,2020-05-10 16:12:50
U_13526729,C_697821,2019-10-27 21:53:57
U_13526729,C_697721,2019-10-27 21:55:00
U_13526729,C_769293,2019-10-27 21:56:30
U_13526729,C_682610,2019-10-27 21:57:20
U_13526729,C_682189,2019-10-27 21:57:32
U_13526729,C_697791,2019-10-27 21:57:44
U_13526729,C_676937,2019-10-27 21:57:55
U_13526729,C_676953,2019-10-27 22:00:16
U_13526729,C_682759,2019-10-27 22:01:11
U_13526729,C_735157,2019-10-27 22:01:32
U_13526729,C_696938,2019-10-27 22:05:18
U_13526729,C_677218,2019-11-01 15:28:42
U_13526729,C_696922,2020-08-20 02:34:51
U_13526729,C_677010,2020-09-06 14:23:07
U_13526729,C_680762,2020-09-06 14:26:03
U_13527218,C_682360,2019-10-29 17:33:38
U_13527218,C_697821,2019-10-30 15:47:36
U_13527218,C_697721,2019-10-30 15:48:16
U_13527218,C_735157,2019-11-05 10:05:30
U_13527218,C_680747,2020-04-08 10:47:46
U_13527218,C_680910,2020-05-12 10:06:48
U_13527974,C_735157,2019-11-25 00:25:35
U_13527974,C_682610,2019-11-27 01:34:11
U_13527974,C_682189,2019-11-27 02:07:48
U_13527974,C_682759,2019-11-27 02:16:42
U_13527974,C_696773,2019-11-27 02:28:36
U_13527974,C_677010,2019-11-27 02:31:53
U_13527974,C_697791,2019-11-27 02:40:11
U_13527974,C_676937,2019-11-27 02:48:51
U_13527982,C_735157,2019-10-25 15:06:18
U_13527982,C_697791,2019-10-25 15:15:33
U_13527982,C_681357,2019-10-27 22:28:33
U_13527982,C_784172,2019-11-04 12:16:52
U_13527982,C_677010,2020-09-13 22:46:12
U_13528045,C_697778,2020-07-13 16:34:40
U_13528045,C_697821,2020-07-13 16:37:09
U_13528045,C_697791,2020-07-14 15:58:10
U_13528045,C_676937,2020-07-14 15:59:35
U_13528045,C_770751,2020-07-15 17:15:23
U_13528045,C_682400,2020-07-17 11:47:05
U_13529215,C_769293,2019-10-25 15:57:52
U_13529215,C_696773,2019-10-29 19:42:23
U_13529215,C_682759,2019-11-08 11:43:47
U_13529215,C_677218,2019-12-21 20:57:54
U_13529215,C_697821,2019-12-22 00:44:37
U_13529571,C_697791,2019-11-07 17:26:15
U_13529571,C_676937,2020-06-25 18:47:11
U_13529571,C_735157,2020-07-04 10:10:05
U_13529571,C_697821,2020-07-04 10:13:04
U_13529571,C_682610,2020-11-30 15:31:12
U_13531495,C_735157,2019-11-22 20:26:15
U_13531495,C_697791,2020-01-29 19:54:33
U_13531495,C_676937,2020-01-29 19:55:10
U_13531495,C_697821,2020-02-10 21:12:14
U_13534245,C_682360,2020-02-25 01:06:03
U_13534245,C_680745,2020-02-25 01:11:18
U_13534245,C_697778,2020-02-25 01:12:41
U_13534245,C_696922,2020-02-25 01:14:15
U_13534417,C_697821,2019-10-28 17:22:37
U_13534417,C_677218,2019-10-28 20:35:46
U_13534417,C_697791,2019-10-28 20:37:19
U_13534417,C_676937,2019-10-28 20:37:28
U_13534417,C_697721,2019-10-29 11:41:59
U_13534878,C_769293,2019-10-25 18:33:01
U_13534878,C_697821,2019-11-02 08:19:36
U_13534878,C_682610,2020-06-15 18:14:38
U_13534878,C_696773,2020-11-23 18:10:46
U_13535032,C_769293,2019-10-25 18:47:53
U_13535032,C_697791,2019-10-25 18:53:46
U_13535032,C_682360,2019-10-25 18:59:27
U_13535032,C_676937,2019-11-11 23:36:22
U_13535032,C_677218,2020-02-19 10:12:48
U_13535032,C_697821,2020-07-30 10:25:16
U_13536237,C_680762,2019-10-26 10:16:04
U_13536237,C_696922,2019-11-15 13:25:25
U_13536237,C_681678,2020-02-24 18:04:32
U_13536237,C_677010,2020-02-24 18:07:49
U_13536425,C_681678,2019-10-27 18:43:19
U_13536425,C_682610,2019-10-27 18:43:44
U_13536425,C_770751,2019-10-27 18:44:07
U_13536425,C_680747,2019-10-27 18:44:16
U_13536425,C_735157,2019-10-28 17:09:17
U_13536456,C_697791,2019-11-08 23:26:47
U_13536456,C_676937,2019-11-08 23:28:37
U_13536456,C_677010,2019-11-16 19:58:16
U_13536456,C_697821,2019-11-16 20:00:37
U_13536456,C_676953,2019-11-16 20:03:54
U_13536456,C_734011,2019-11-16 20:06:41
U_13536456,C_680762,2019-11-16 20:09:10
U_13536456,C_735157,2019-11-16 20:11:22
U_13536456,C_696773,2019-11-16 20:26:21
U_13536456,C_677218,2019-11-16 23:30:22
U_13536456,C_696938,2019-11-16 23:33:14
U_13536456,C_696922,2019-11-23 22:43:32
U_13536456,C_682381,2019-12-21 10:31:27
U_13536456,C_784172,2020-02-14 11:57:00
U_13536456,C_680910,2020-04-28 15:38:25
U_13536456,C_682759,2020-04-29 13:06:30
U_13536456,C_682672,2020-06-17 09:36:46
U_13536456,C_680972,2020-06-30 13:53:13
U_13536456,C_697778,2020-06-30 14:24:22
U_13536456,C_682189,2020-07-02 15:12:37
U_13536456,C_682661,2020-07-02 15:34:28
U_13536456,C_680745,2020-09-06 11:50:33
U_13536456,C_681684,2020-11-20 15:50:57
U_13536497,C_769293,2019-10-25 20:05:45
U_13536497,C_697791,2020-02-10 12:14:20
U_13536497,C_676937,2020-02-10 12:15:03
U_13536497,C_735157,2020-06-15 07:56:34
U_13536873,C_697821,2019-10-25 21:18:14
U_13536873,C_734011,2019-10-25 21:21:34
U_13536873,C_735157,2019-10-25 21:24:36
U_13536873,C_682759,2019-10-25 21:26:25
U_13536873,C_770751,2019-11-15 09:44:14
U_13536873,C_681678,2019-11-15 09:51:11
U_13536873,C_682360,2019-11-15 10:04:44
U_13537050,C_770751,2020-02-24 10:58:39
U_13537050,C_676937,2020-07-09 22:35:23
U_13537050,C_697791,2020-07-09 22:36:14
U_13537050,C_680745,2020-07-09 22:38:06
U_13537148,C_697791,2019-10-27 02:15:16
U_13537148,C_676937,2019-10-27 02:15:27
U_13537148,C_735157,2019-10-27 02:16:17
U_13537148,C_769293,2019-10-27 02:16:25
U_13537148,C_697821,2019-10-30 00:33:29
U_13537148,C_682360,2019-10-30 00:56:37
U_13537148,C_677218,2020-01-18 22:21:04
U_13537161,C_697821,2019-11-01 19:03:55
U_13537161,C_681678,2020-05-22 13:10:28
U_13537161,C_697778,2020-05-22 13:13:02
U_13537161,C_682400,2020-05-22 13:18:53
U_13537226,C_677218,2019-10-25 22:18:32
U_13537226,C_697791,2020-02-29 23:33:22
U_13537226,C_676937,2020-03-01 10:58:26
U_13537226,C_735157,2020-03-01 15:20:20
U_13537226,C_784172,2020-03-21 16:47:45
U_13537226,C_697821,2020-03-25 20:23:50
U_13537369,C_680745,2020-02-10 12:20:01
U_13537369,C_682759,2020-05-27 18:00:41
U_13537369,C_677010,2020-05-27 18:01:43
U_13537369,C_697791,2020-05-29 09:28:29
U_13537384,C_697091,2019-11-08 18:53:54
U_13537384,C_681345,2020-04-05 00:22:06
U_13537384,C_680931,2020-05-19 11:08:42
U_13537384,C_696922,2020-05-19 11:16:40
U_13537395,C_697791,2019-12-14 12:20:38
U_13537395,C_676937,2020-04-16 23:33:02
U_13537395,C_682189,2020-04-17 00:11:30
U_13537395,C_682381,2020-07-28 22:32:57
U_13537684,C_769293,2019-10-26 01:15:39
U_13537684,C_735157,2019-10-27 00:28:33
U_13537684,C_697791,2020-04-25 00:51:07
U_13537684,C_682189,2020-04-25 00:52:07
U_13540215,C_735157,2019-10-26 09:02:51
U_13540215,C_681444,2019-10-26 09:08:18
U_13540215,C_734011,2020-04-05 08:43:00
U_13540215,C_696922,2020-04-05 08:43:42
U_13540224,C_769293,2019-10-26 09:02:34
U_13540224,C_677010,2019-11-23 10:05:02
U_13540224,C_682189,2019-11-23 10:06:23
U_13540224,C_696922,2019-11-23 10:13:51
U_13540224,C_676937,2019-11-24 08:36:00
U_13541143,C_677010,2020-03-22 09:57:07
U_13541143,C_682759,2020-04-27 22:17:02
U_13541143,C_734011,2020-04-27 22:17:31
U_13541143,C_697791,2020-04-27 22:18:23
U_13541143,C_697821,2020-04-27 22:18:35
U_13541143,C_680745,2020-04-27 22:19:01
U_13541143,C_682360,2020-10-11 11:07:54
U_13541143,C_676953,2020-10-11 11:08:57
U_13541143,C_784172,2020-10-11 11:10:18
U_13541143,C_696773,2020-10-11 11:10:54
U_13541143,C_680910,2020-10-11 11:12:42
U_13541221,C_697791,2020-02-02 11:33:58
U_13541221,C_676937,2020-02-02 23:20:39
U_13541221,C_677218,2020-02-10 16:56:17
U_13541221,C_697778,2020-02-10 17:00:23
U_13541221,C_677010,2020-04-10 20:35:20
U_13542031,C_697821,2019-10-26 10:24:33
U_13542031,C_676953,2019-10-26 19:41:45
U_13542031,C_681678,2019-11-11 19:17:32
U_13542031,C_735157,2020-02-15 20:06:40
U_13542543,C_769293,2019-10-26 10:51:28
U_13542543,C_784172,2019-11-04 16:41:28
U_13542543,C_682672,2019-11-04 16:43:47
U_13542543,C_676937,2019-11-05 16:21:47
U_13542543,C_682737,2019-11-05 16:26:25
U_13542543,C_682520,2019-11-05 16:27:41
U_13542543,C_697791,2020-03-22 23:54:53
U_13542543,C_697821,2020-03-22 23:58:43
U_13542543,C_680745,2020-03-23 00:01:19
U_13542543,C_735157,2020-03-23 00:02:06
U_13542638,C_769293,2019-10-26 10:59:02
U_13542638,C_697791,2019-12-23 14:24:20
U_13542638,C_676937,2020-01-02 12:06:25
U_13542638,C_677010,2020-02-02 16:43:03
U_13542638,C_682610,2020-02-02 16:45:07
U_13542638,C_682189,2020-02-02 16:47:14
U_13542638,C_682131,2020-02-02 16:48:18
U_13542696,C_677010,2019-12-01 18:43:03
U_13542696,C_784172,2019-12-21 19:00:29
U_13542696,C_681336,2019-12-21 19:15:35
U_13542696,C_682759,2020-04-19 08:27:36
U_13543447,C_735157,2019-10-26 12:54:47
U_13543447,C_677218,2019-11-03 13:32:02
U_13543447,C_681678,2019-11-21 19:49:45
U_13543447,C_697821,2019-11-24 11:40:32
U_13543544,C_784172,2019-10-26 18:13:40
U_13543544,C_676937,2019-11-01 13:35:59
U_13543544,C_682759,2019-11-01 13:37:21
U_13543544,C_677218,2020-01-30 09:41:56
U_13543544,C_682360,2020-01-30 09:43:10
U_13544222,C_697791,2020-05-27 09:07:25
U_13544222,C_676937,2020-05-27 09:07:36
U_13544222,C_697821,2020-05-27 09:08:09
U_13544222,C_676953,2020-05-27 09:08:53
U_13544239,C_697821,2019-10-28 19:36:41
U_13544239,C_681678,2019-11-13 21:12:27
U_13544239,C_676953,2020-04-05 22:27:02
U_13544239,C_676937,2020-04-16 23:57:15
U_13544239,C_697791,2020-04-17 00:01:42
U_13547116,C_769293,2019-10-26 20:05:08
U_13547116,C_697821,2020-02-17 16:11:05
U_13547116,C_677010,2020-04-19 14:39:27
U_13547116,C_697721,2020-04-26 17:30:40
U_13547230,C_697791,2019-10-28 13:04:50
U_13547230,C_676937,2019-10-28 13:05:04
U_13547230,C_682189,2019-10-28 13:07:15
U_13547230,C_734011,2019-10-28 13:07:51
U_13547230,C_697778,2019-10-28 13:08:47
U_13547230,C_680745,2019-10-28 13:09:02
U_13547230,C_696922,2019-10-28 13:09:41
U_13547230,C_680972,2019-12-05 00:27:12
U_13547230,C_680762,2020-02-08 17:05:11
U_13547230,C_735157,2020-02-08 17:05:33
U_13547230,C_676953,2020-02-08 17:06:07
U_13547230,C_677010,2020-05-21 20:04:36
U_13547727,C_735157,2019-10-26 16:36:05
U_13547727,C_769293,2019-10-26 16:37:31
U_13547727,C_677218,2020-09-22 12:58:49
U_13547727,C_681678,2020-09-22 13:22:13
U_13548004,C_697791,2019-10-26 17:02:08
U_13548004,C_676937,2019-11-11 22:14:21
U_13548004,C_682610,2019-11-11 22:14:46
U_13548004,C_697821,2019-11-16 14:47:39
U_13548026,C_769293,2019-10-26 17:12:47
U_13548026,C_682759,2020-03-09 22:57:22
U_13548026,C_697778,2020-03-09 22:58:50
U_13548026,C_677010,2020-03-10 15:49:24
U_13548052,C_697821,2020-03-05 22:40:06
U_13548052,C_784172,2020-03-23 09:43:25
U_13548052,C_682672,2020-03-23 09:44:34
U_13548052,C_677010,2020-03-31 09:57:43
U_13548052,C_697721,2020-04-23 16:59:42
U_13548052,C_676953,2020-05-26 01:02:13
U_13548052,C_696922,2020-09-02 22:37:53
U_13548355,C_677010,2019-10-26 17:48:27
U_13548355,C_682759,2019-10-26 17:50:10
U_13548355,C_697821,2020-01-17 16:55:54
U_13548355,C_735157,2020-05-20 10:28:51
U_13548399,C_697778,2019-11-08 11:24:35
U_13548399,C_696922,2019-11-20 10:29:47
U_13548399,C_697821,2020-03-08 09:35:55
U_13548399,C_676953,2020-03-13 16:34:49
U_13548399,C_735157,2020-05-06 11:37:24
U_13548399,C_682381,2020-08-02 12:39:16
U_13548399,C_681678,2020-08-28 11:44:41
U_13548399,C_770751,2020-08-28 11:48:04
U_13548658,C_769293,2019-10-26 18:22:22
U_13548658,C_697791,2019-12-26 18:23:21
U_13548658,C_676937,2019-12-26 18:23:42
U_13548658,C_682189,2019-12-26 18:24:21
U_13548749,C_680747,2020-05-25 17:29:42
U_13548749,C_677157,2020-05-26 17:19:50
U_13548749,C_680762,2020-05-26 17:20:27
U_13548749,C_697821,2020-05-26 17:20:55
U_13548749,C_696922,2020-05-26 17:26:19
U_13549075,C_770751,2019-10-26 19:37:06
U_13549075,C_682610,2019-11-03 19:47:31
U_13549075,C_697821,2019-11-10 21:31:04
U_13549075,C_735157,2020-04-18 16:14:48
U_13549075,C_697791,2020-04-18 16:43:51
U_13549075,C_677218,2020-04-18 17:47:45
U_13549075,C_697778,2020-04-18 17:59:16
U_13549236,C_697791,2019-10-26 19:53:31
U_13549236,C_676937,2019-10-26 19:54:29
U_13549236,C_682189,2019-11-01 18:57:00
U_13549236,C_680745,2019-11-30 20:33:10
U_13549236,C_677010,2020-08-19 23:53:32
U_13549271,C_676953,2019-11-08 23:51:49
U_13549271,C_697821,2019-11-10 17:18:51
U_13549271,C_682360,2019-11-28 19:52:21
U_13549271,C_677010,2020-07-24 11:20:28
U_13549460,C_697791,2020-07-12 17:39:11
U_13549460,C_747024,2020-09-04 22:45:12
U_13549460,C_677010,2020-09-13 23:33:36
U_13549460,C_784172,2020-12-03 21:18:28
U_13549460,C_682672,2020-12-03 21:21:23
U_13549498,C_697791,2019-11-02 10:41:06
U_13549498,C_697821,2019-11-02 10:47:28
U_13549498,C_682131,2019-11-23 23:37:55
U_13549498,C_697778,2019-11-23 23:54:11
U_13549498,C_682360,2020-01-06 11:07:33
U_13549498,C_677218,2020-01-13 10:34:03
U_13549644,C_697091,2019-11-15 20:36:14
U_13549644,C_680931,2019-11-15 20:53:10
U_13549644,C_734011,2019-11-15 20:57:23
U_13549644,C_680745,2020-09-14 19:51:18
U_13549962,C_682189,2019-11-07 20:35:10
U_13549962,C_682759,2019-11-07 20:39:38
U_13549962,C_735157,2019-12-17 22:49:16
U_13549962,C_697791,2020-01-30 14:24:36
U_13549962,C_680762,2020-06-22 10:34:03
U_13550083,C_682610,2019-10-27 00:24:44
U_13550083,C_677010,2019-10-27 10:57:04
U_13550083,C_697791,2019-10-27 11:00:20
U_13550083,C_681684,2020-01-07 18:48:04
U_13550171,C_697791,2019-10-27 05:45:18
U_13550171,C_735157,2019-11-22 18:38:30
U_13550171,C_696922,2019-12-27 09:53:53
U_13550171,C_697821,2020-02-07 08:49:47
U_13550171,C_676937,2020-06-29 19:53:02
U_13550171,C_677218,2020-07-04 18:20:33
