course_id,exercise_id,titles,chapter
C_682381,Ex_311522,"['第8周 汇编语言程序设计', None, '第8周 汇编语言程序设计--第八周作业']",8.7
C_682381,Ex_311529,"['第9周 半导体存储器', None, '第九周单元测验--作业']",9.5
C_682381,Ex_311534,"['第10周 半导体存储器扩展技术', None, '第十周单元测验--作业']",10.3
C_682381,Ex_311536,"['第10周 半导体存储器扩展技术', None, '第十周作业--作业']",10.4
C_682381,Ex_311546,"['第11周 输入输出与中断技术', None, '第十一周单元测验--作业']",11.7
C_682381,Ex_311555,"['第12周 可编程并行数字接口', None, '第十二周单元测验']",12.4
C_682381,Ex_311561,"['第13周 模拟量的输入输出', None, '第十三周单元测验--作业']",13.4
C_682520,Ex_343770,"['程序设计和C语言', None, '选择题']",0.2
C_682520,Ex_343771,"['程序设计和C语言', None, '1.3 C语言编辑、编译、运行（VC++2010学习版）--作业']",0.4
C_682520,Ex_343772,"['程序设计和C语言', None, '练习题']",0.6
C_682520,Ex_343784,"['顺序结构程序设计', None, '2.1 变量的定义和使用--作业']",1.1
C_682520,Ex_343785,"['顺序结构程序设计', None, '练习题']",1.3
C_682520,Ex_343786,"['顺序结构程序设计', None, '2.4 运算符和表达式--作业']",1.6
C_682520,Ex_343787,"['顺序结构程序设计', None, '2.5 结构化程序设计入门--作业']",1.8
C_682520,Ex_343788,"['顺序结构程序设计', None, '练习题']",1.9
C_682520,Ex_343795,"['选择结构程序设计', None, '3.2 如何正确表示选择结构中的条件--作业']",2.2
C_682520,Ex_343796,"['选择结构程序设计', None, '3.4 用switch语句实现选择结构--作业']",2.5
C_682520,Ex_343798,"['选择结构程序设计', None, '练习']",2.6
C_682520,Ex_343806,"['循环结构程序设计', None, '4.1 循环的引入--作业']",3.1
C_682520,Ex_343807,"['循环结构程序设计', None, '4.4 用for语句实现循环--作业']",3.5
C_682520,Ex_343808,"['循环结构程序设计', None, '习题--作业']",3.8
C_682520,Ex_343816,"['数组', None, '习题--作业']",4.5
C_682520,Ex_343826,"['指针', None, '习题--作业']",5.7
C_682520,Ex_343834,"['函数', None, '习题--作业']",6.6
C_682520,Ex_343839,"['字符串', None, '习题--作业']",7.3
C_682520,Ex_343846,"['结构体和共用体', None, '习题--作业']",8.5
C_682520,Ex_343847,"['动态内存分配', None, '动态内存分配--习题']",9.2
C_682520,Ex_343849,"['文件', None, '习题--作业']",10.3
C_682610,Ex_364574,"['第一讲  C/C++基本语法元素', None, '第一讲  C/C++基本语法元素--编程实践提交入口']",1.8
C_682610,Ex_364583,"['第二讲  程序控制结构', None, '第二讲  程序控制结构--编程实践提交入口']",2.8
C_682610,Ex_364588,"['第三讲  函数', None, '第三讲  函数--编程实践提交入口']",3.5
C_682610,Ex_364598,"['第四讲  算法', None, '第四讲  算法--编程实践提交入口']",4.9
C_682610,Ex_364607,"['第五讲  程序组织与开发方法', None, '第五讲  程序组织与开发方法--编程实践提交入口']",5.9
C_682610,Ex_364615,"['第六讲  复合数据类型', None, '第六讲  复合数据类型--编程实践提交入口']",6.7
C_682610,Ex_364626,"['第七讲  指针与引用', None, '第七讲  指针与引用--编程实践提交入口']",7.11
C_682610,Ex_364641,"['第八讲  链表与程序抽象', None, '第八讲  链表与程序抽象--编程实践提交入口']",8.13
C_682610,Ex_364656,"['第九讲  类与对象', None, '第九讲  类与对象--编程实践提交入口']",9.15
C_682610,Ex_364671,"['第十讲  操作符重载', None, '第十讲  操作符重载--编程实践提交入口']",10.15
C_682610,Ex_364692,"['第十一讲  泛型编程', None, '第十一讲  泛型编程--编程实践提交入口']",11.20
C_682610,Ex_364709,"['第十二讲  Linux系统编程基础', None, '第十二讲  Linux系统编程基础--编程实践提交入口']",12.16
C_682610,Ex_364722,"['第十三讲  进程编程', None, '第十三讲  进程编程--编程实践提交入口']",13.13
C_682610,Ex_364738,"['第十四讲  线程编程', None, '第十四讲  线程编程--编程实践提交入口']",14.15
C_682610,Ex_364744,"['第十五讲  网络编程', None, '第十五讲  网络编程--编程实践提交入口']",15.6
C_682633,Ex_369608,"['第一单元  信息技术与教育变革', None, '第一单元测试题--作业']",2.7
C_682633,Ex_369620,"['第二单元 信息化教学理论', None, '第二单元测试题--作业']",3.5
C_682633,Ex_369629,"['第三单元 信息化教学环境', None, '第三单元测试题--作业']",4.5
C_682633,Ex_369630,"['第三单元 信息化教学环境', None, '单元作业：制作思维导图--作业']",4.6
C_682633,Ex_369636,"['第四单元 网络信息资源检索', None, '第四单元测试题--作业']",5.6
C_682633,Ex_369646,"['第五单元 多媒体素材获取与处理', None, '第五单元测试题--作业']",6.6
C_682633,Ex_369666,"['第六单元 多媒体课件设计与制作', None, '第六单元测试题--作业']",7.9
C_682633,Ex_369668,"['第六单元 多媒体课件设计与制作', None, '单元作业：制作PPT数字故事--作业']",7.10
C_682633,Ex_369676,"['第七单元  网络课程设计与开发', None, '第七单元测试题--作业']",8.8
C_682633,Ex_369687,"['第八单元 信息化教学设计', None, '第八单元测试题--作业']",9.7
C_682633,Ex_369688,"['第八单元 信息化教学设计', None, '单元作业：微课作品--作业']",9.8
C_682633,Ex_369694,"['第九单元 新技术及其教育应用', None, '第九单元测试题--作业']",10.4
C_682661,Ex_377670,"['第三章 Petri网', None, '第三章 Petri网--3-3 基本网系统课后思考题']",2.4
C_682661,Ex_377671,"['第三章 Petri网', None, '第三章 Petri网--3-4 条件-事件系统课后习题']",2.7
C_682661,Ex_377672,"['第三章 Petri网', None, '3-5 库所-变迁（P-T）系统课后习题--作业']",2.10
C_682661,Ex_377692,"['第四章 网论', None, '第四章 网论--思考题1']",3.9
C_682661,Ex_377693,"['第四章 网论', None, '第四章 网论--思考题2']",3.13
C_682661,Ex_377753,"['第七章 科研思考', None, '第七章 科研思考--习题']",6.8
C_682661,Ex_377757,"['第八章 总结', None, '第八章 总结--习题']",7.3
C_682672,Ex_380018,"['第一周：函数（一）', None, '1.1 函数定义--作业']",1.2
C_682672,Ex_380019,"['第一周：函数（一）', None, '1.4 函数间参数传递--作业']",1.6
C_682672,Ex_380035,"['第二周：函数（二）', None, '函数递归调用--作业']",2.2
C_682672,Ex_380052,"['第三周：函数（三）', None, '3.1 变量存储属性--作业']",3.2
C_682672,Ex_380053,"['第三周：函数（三）', None, '3.2 编译预处理--作业']",3.4
C_682672,Ex_380064,"['第四周：指针（一）', None, '4.1 指针的定义、初始化和引用--作业']",4.2
C_682672,Ex_380065,"['第四周：指针（一）', None, '4.2  指针与数组--作业']",4.4
C_682672,Ex_380082,"['第五周：指针（二）', None, '5.1 指针与字符串--作业']",5.2
C_682672,Ex_380083,"['第五周：指针（二）', None, '5.2 多维数组指针--作业']",5.4
C_682672,Ex_380098,"['第六周：指针（三）', None, '6.1指针与函数--作业']",6.2
C_682672,Ex_380099,"['第六周：指针（三）', None, '6.2指针与指针--作业']",6.4
C_682672,Ex_380119,"['第七周：链表（一）', None, '7.1 结构的概念--作业']",7.2
C_682672,Ex_380120,"['第七周：链表（一）', None, '7.2 结构数组--作业']",7.4
C_682672,Ex_380121,"['第七周：链表（一）', None, '7.3 结构指针--作业']",7.6
C_682672,Ex_380122,"['第七周：链表（一）', None, '7.4 结构与函数--作业']",7.8
C_682672,Ex_380124,"['第七周：链表（一）', None, '7.5 联合--作业']",7.10
C_682672,Ex_380135,"['第八周：链表（二）', None, '8.1 typedef自定义类型--作业']",8.2
C_682672,Ex_380136,"['第八周：链表（二）', None, '8.2 枚举类型--作业']",8.4
C_682672,Ex_380137,"['第八周：链表（二）', None, '8.3 链表的概念--作业']",8.6
C_682672,Ex_380138,"['第八周：链表（二）', None, '8.4 链表的基本操作--作业']",8.8
C_682672,Ex_380156,"['第九周 文件', None, '9.1 文件概述--作业']",9.2
C_682672,Ex_380157,"['第九周 文件', None, '9.2 文件型指针--作业']",9.4
C_682672,Ex_380158,"['第九周 文件', None, '9.3 文件的打开与关闭--作业']",9.6
C_682672,Ex_380159,"['第九周 文件', None, '9.4 文件的顺序读写--作业']",9.8
C_682672,Ex_380160,"['第九周 文件', None, '9.5 文件的随机读写--作业']",9.10
C_682672,Ex_380161,"['第九周 文件', None, '9.6 文件检测--作业']",9.12
C_682672,Ex_380173,"['第十周 总结与练习', None, '10.1 C语言知识总结--作业']",10.2
C_682672,Ex_956600,"['期末考试', None, '期末考试']",13.1
C_682759,Ex_394597,"['第一章 线程（上）', None, '1.1 线程的基本概念--作业']",1.3
C_682759,Ex_394598,"['第一章 线程（上）', None, '1.2 通过Thread类创建线程--作业']",1.5
C_682759,Ex_394599,"['第一章 线程（上）', None, '1.3 线程的休眠--作业']",1.7
C_682759,Ex_394600,"['第一章 线程（上）', None, '1.5 通过Runnable接口创建线程--作业']",1.10
C_696773,Ex_460680,"['1. Introduction', None, '1. Introduction--1.1 Introduction of Data']",0
C_696773,Ex_460681,"['1. Introduction', None, '1.2 Data Structure and A']",0.2
C_696773,Ex_460682,"['1. Introduction', None, '1.3 Asymptotic Analysis']",0.4
C_696773,Ex_460683,"['1. Introduction', None, '1.4 Simplifying Rules of']",0.6
C_696773,Ex_460695,"['2. List', None, '2.1 Introduction of List']",1
C_696773,Ex_460696,"['2. List', None, '2.2 Array based List']",1.2
C_696773,Ex_460697,"['2. List', None, '2.3 Insertion Operation on Array']",1.4
C_696773,Ex_460698,"['2. List', None, '2.4 Remove Operation on Array based List']",1.6
C_696773,Ex_460699,"['2. List', None, '2.5 Linked list']",1.8
C_696773,Ex_460700,"['2. List', None, '2.6 Insertion Operation on Linked list']",1.10
C_696773,Ex_460701,"['2. List', None, '2.7 Remove Operation on Linked list']",1.12
C_696773,Ex_460702,"['2. List', None, '2.8 SetPos Operation on Linked list']",1.14
C_696773,Ex_460703,"['2. List', None, '2.9 Stack']",1.16
C_696773,Ex_460704,"['2. List', None, '2.11 Queue']",1.19
C_696773,Ex_460715,"['3. Tree', None, '3.1 Definition of Binary Tree']",2
C_696773,Ex_460716,"['3. Tree', None, '3.2 Implementation of Binary Tree']",2.2
C_696773,Ex_1068119,"['3. Tree', None, '3.3Traversal']",2.4
C_696773,Ex_460717,"['3. Tree', None, '3.4 Binary Search Tree']",2.6
C_696773,Ex_460718,"['3. Tree', None, '3.5 Search on BST']",2.8
C_696773,Ex_460719,"['3. Tree', None, '3.6 Insertion on BST']",2.10
C_696773,Ex_460720,"['3. Tree', None, '3.7 Introduction of Heap']",2.12
C_696773,Ex_460721,"['3. Tree', None, '3.8 Construction of Heap']",2.14
C_696773,Ex_460729,"['4. Search', None, '4.2 Searching of Sorted Array']",3.1
C_696773,Ex_460730,"['4. Search', None, '4.4 Collision in Hash Table']",3.4
C_696773,Ex_460731,"['4. Search', None, '4.7 Search Operation of Hash Table']",3.8
C_696773,Ex_460740,"['5. Index', None, '5.2 Linear Index']",4.1
C_696773,Ex_460741,"['5. Index', None, '5.3 2-3 tree index']",4.3
C_696773,Ex_1068120,"['5. Index', None, '5.4 Implementation of 2-3 tree']",4.5
C_696773,Ex_460742,"['5. Index', None, '5.5 B-Tree']",4.7
C_696922,Ex_479949,"['第一章 概述', None, '第一章 概述--7.大数据机器学习的主要特点']",0.7
C_696922,Ex_479961,"['第二章 机器学习基本概念', None, '第二章 机器学习基本概念--4.学习方法三要素']",1.4
C_696922,Ex_479962,"['第二章 机器学习基本概念', None, '第二章 机器学习基本概念--8.过拟合与模型选择']",1.9
C_696922,Ex_479973,"['第三章 模型性能评估', None, '第三章 模型性能评估--6.ROC和AUC曲线']",2.6
C_696922,Ex_479978,"['第四章 感知机', None, '第四章 感知机--1.感知机模型']",3.1
C_696922,Ex_479979,"['第四章 感知机', None, '第四章 感知机--3.感知机学习算法']",3.4
C_696922,Ex_479986,"['第五章 聚类', None, '第五章 聚类--1.原型聚类描述']",4.1
C_696922,Ex_479987,"['第五章 聚类', None, '第五章 聚类--2.性能度量']",4.3
C_696922,Ex_479988,"['第五章 聚类', None, '第五章 聚类--3.3 原型聚类 密度聚类']",4.7
C_696922,Ex_479998,"['第六章 贝叶斯分类器及图模型', None, '第六章 贝叶斯分类器及图模型--2.概率图模型']",5.2
C_696922,Ex_480000,"['第六章 贝叶斯分类器及图模型', None, '第六章 贝叶斯分类器及图模型--3.贝叶斯网络']",5.4
C_696922,Ex_480002,"['第六章 贝叶斯分类器及图模型', None, '第六章 贝叶斯分类器及图模型--4.朴素贝叶斯分类器']",5.6
C_696922,Ex_480004,"['第六章 贝叶斯分类器及图模型', None, '第六章 贝叶斯分类器及图模型--5.半朴素贝叶斯分类器']",5.8
C_696922,Ex_480006,"['第六章 贝叶斯分类器及图模型', None, '第六章 贝叶斯分类器及图模型--7.吉布斯采样']",5.11
C_696922,Ex_480020,"['第七章 决策树和随机森林', None, '第七章 决策树和随机森林--2.信息量和熵']",6.3
C_696922,Ex_480030,"['第八章 逻辑斯谛回归与最大熵模型', None, '第八章 逻辑斯谛回归与最大熵模型--1.逻辑斯谛回归模型']",7.2
C_696922,Ex_480031,"['第八章 逻辑斯谛回归与最大熵模型', None, '第八章 逻辑斯谛回归与最大熵模型--3.模型学习的最优化方法']",7.5
C_696922,Ex_480044,"['第九章 SVM', None, '第九章 SVM--3.线性可分支持向量机']",8.3
C_696922,Ex_480046,"['第九章 SVM', None, '第九章 SVM--4. 凸优化问题的基本概念']",8.5
C_696922,Ex_480047,"['第九章 SVM', None, '第九章 SVM--6.线性支持向量机']",8.8
C_696922,Ex_480055,"['第十章 核方法与非线性SVM', None, '第十章 核方法与非线性SVM--开头']",9.1
C_696922,Ex_480056,"['第十章 核方法与非线性SVM', None, '第十章 核方法与非线性SVM--1.泛函基础知识']",9.3
C_696922,Ex_480058,"['第十章 核方法与非线性SVM', None, '第十章 核方法与非线性SVM--2. 核函数和非线性支持向量机']",9.5
C_696922,Ex_480060,"['第十章 核方法与非线性SVM', None, '第十章 核方法与非线性SVM--3. 序列最小最优化算法']",9.7
C_696922,Ex_480073,"['第十一章 降维与度量学习', None, '第十一章 降维与度量学习--1. k近邻学习']",10.2
C_696922,Ex_480075,"['第十一章 降维与度量学习', None, '第十一章 降维与度量学习--2. 降维嵌入']",10.4
C_696922,Ex_480077,"['第十一章 降维与度量学习', None, '第十一章 降维与度量学习--3. 主成分分析']",10.6
C_696922,Ex_480085,"['第十二章  提升方法', None, '第十二章 提升方法--1. 提升方法Adaboost算法']",11.1
C_696922,Ex_480087,"['第十二章  提升方法', None, '第十二章 提升方法--4. Adaboost的实现']",11.5
C_696922,Ex_480099,"['第十三章 EM算法及混合高斯模型', None, '第十三章 EM算法及混合高斯模型--3. EM算法的收敛性']",12.6
C_696922,Ex_480112,"['第十四章 计算学习理论', None, '第十四章 计算学习理论--1. 计算学习理论的基础知识']",13.2
C_696922,Ex_480114,"['第十四章 计算学习理论', None, '第十四章 计算学习理论--4. VC维']",13.6
C_696922,Ex_480125,"['第十五章 隐马尔可夫模型', None, '第十五章 隐马尔可夫模型--1. 隐马尔科夫模型的基本概念']",14.2
C_696922,Ex_480127,"['第十五章 隐马尔可夫模型', None, '第十五章 隐马尔可夫模型--3. 学习算法']",14.5
C_696922,Ex_480128,"['第十五章 隐马尔可夫模型', None, '第十五章 隐马尔可夫模型--4预测算法']",14.7
C_696922,Ex_480140,"['第十六章 条件随机场', None, '第十六章 条件随机场--1.概率无向图模型']",15.2
C_696922,Ex_480142,"['第十六章 条件随机场', None, '第十六章 条件随机场--2.条件随机场的定义与形式']",15.4
C_696922,Ex_480144,"['第十六章 条件随机场', None, '第十六章 条件随机场--5.条件随机场的预测算法']",15.8
C_696922,Ex_480152,"['第十七章  概率图模型的学习与推断', None, '第十七章 概率图模型的学习与推断--1.精确推断法：变量消去法和信念传播法']",16.2
C_696922,Ex_480154,"['第十七章  概率图模型的学习与推断', None, '第十七章 概率图模型的学习与推断--2.近似推断法：MCMC和变分推断']",16.4
C_696922,Ex_480165,"['第十八章  神经网络和深度学习', None, '第十八章 神经网络和深度学习--2.神经网络的基本概念以及常见的神经网络(一）']",17.2
C_696922,Ex_480167,"['第十八章  神经网络和深度学习', None, '第十八章 神经网络和深度学习--5.深度学习']",17.6
C_696922,Ex_480181,"['第二十章  深度学习优化方法', None, '第二十章 深度学习优化方法--1.深度学习的优化问题']",19.1
C_696922,Ex_480184,"['第二十章  深度学习优化方法', None, '第二十章 深度学习优化方法--3.神经网络的优化算法']",19.4
C_696922,Ex_480185,"['第二十章  深度学习优化方法', None, '第二十章 深度学习优化方法--4.相关策略']",19.6
C_697091,Ex_510632,"['一、课程概论', None, '一、课程概论--第一章 习题']",0.4
C_697091,Ex_510645,"['二、变化中的中国城市与未来城市', None, '二、变化中的中国城市与未来城市--第二章 习题']",1.4
C_697091,Ex_510659,"['三、城市大数据类型与典型数据介绍', None, '三、城市大数据类型与典型数据介绍--第三章 习题']",2.5
C_697091,Ex_510685,"['四、城市大数据的获取与清洗', None, '四、城市大数据的获取与清洗--第四章 习题']",3.7
C_697091,Ex_510700,"['五、城市大数据的统计与分析', None, '五、城市大数据的统计与分析--第五章 习题']",4.4
C_697091,Ex_510710,"['六、城市大数据的可视化', None, '六、城市大数据的可视化--第六章 习题']",5.5
C_697091,Ex_510721,"['七、城市大数据挖掘：空间句法', None, '七、城市大数据挖掘：空间句法--第七章 习题']",6.4
C_697091,Ex_510729,"['八、城市大数据挖掘：城市网络分析', None, '八、城市大数据挖掘：城市网络分析--第八章 习题']",7.4
C_697091,Ex_510741,"['九、基于图片大数据的城市空间研究', None, '九、基于图片大数据的城市空间研究--第九章 习题']",8.6
C_697091,Ex_510749,"['十、基于手机数据的城市空间研究', None, '十、基于手机数据的城市空间研究--第十章 习题']",9.4
C_697091,Ex_510757,"['十一、基于公交卡数据的城市空间研究', None, '十一、基于公交卡数据的城市空间研究--第十一章 习题']",10.4
C_697091,Ex_510770,"['十二、数据增强设计', None, '十二、数据增强设计--第十二章 习题']",11.7
C_697091,Ex_510778,"['十三、总体规划中的大数据应用', None, '十三、总体规划中的大数据应用--第十三章 习题']",12.4
C_697091,Ex_510790,"['十四、城市设计中的大数据应用', None, '十四、城市设计中的大数据应用--第十四章 习题']",13.7
C_697091,Ex_510799,"['十五、大模型：跨越城市内与城市间尺度的大数据应用', None, '十五、大模型：跨越城市内与城市间尺度的大数据应用--第十五章 习题']",14.5
C_697616,Ex_548824,"['第一周 Week 1', None, '第二讲-编程基础 Lecture 2 - Core Elements of Programs--作业']",2.4
C_697616,Ex_548844,"['第二周 Week 2', None, '第三讲-简单算法 Lecture 3 - Simple Algorithms--作业']",3.2
C_697616,Ex_548845,"['第二周 Week 2', None, '第四讲-函数 Lecture 4 - Functions--作业']",3.4
C_697616,Ex_548865,"['第三周 Week 3', None, '第六讲-对象 Lecture 6 - Objects--作业']",4.3
C_697616,Ex_548885,"['第四周 Week 4', None, '第七讲-调试 Lecture 7 - Debugging--作业']",5.2
C_697616,Ex_548890,"['期中考试', None, '考试 Quiz--作业']",6.2
C_697616,Ex_548909,"['第五周 Week 5', None, '第十讲-内存和查找 Lecture 10 - Memory and Search--作业']",7.3
C_697616,Ex_548910,"['第五周 Week 5', None, 'Problem Set 5--作业']",7.5
C_697616,Ex_548917,"['Overview', None, 'EdX Introduction--作业']",8.2
C_697616,Ex_548943,"['第六周 Week 6', None, '第十一讲-类 Lecture 11 - Classes--作业']",9.2
C_697616,Ex_548944,"['第六周 Week 6', None, '第十二讲-面向对象编程 Lecture 12 - Object Oriented Programming--作业']",9.4
C_697616,Ex_548974,"['第七周 Week 7', None, '第十三讲-树 Lecture 13 - Trees--作业']",10.2
C_697616,Ex_548992,"['期末考试 Final Exam', None, '期末考试 Final Exam--作业']",13.2
C_697616,Ex_549005,"['EXTRA Final Exam', None, 'Final Exam--作业']",18.2
C_697686,Ex_551897,"['Week 1（第一周）', None, 'Welcome!（欢迎）--作业']",1.2
C_697686,Ex_551898,"['Week 1（第一周）', None, 'Lecture 1 - Plotting（第一讲：绘图）--作业']",1.4
C_697686,Ex_551899,"['Week 1（第一周）', None, 'Problem Set 1（习题集1）--作业']",1.6
C_697686,Ex_551912,"['Week 2（第二周）', None, 'Lecture 2 - Simulations and Random Walks（第二讲：模拟和随机游走）--作业']",2.2
C_697686,Ex_551927,"['Week 3（第三周）', None, 'Lecture 3 - Probability and Hashing（第三讲：概率和哈希）--作业']",3.2
C_697686,Ex_551928,"['Week 3（第三周）', None, 'Lecture 4 - Stochastic Programming and Statistical Thinking（第四讲：随机编程和统计思维）--作业']",3.4
C_697686,Ex_551946,"['Week 4（第四周）', None, 'Lecture 5 - Monte Carlo Simulations（第五讲：模特卡洛模拟）--作业']",4.2
C_697686,Ex_551947,"['Week 4（第四周）', None, 'Problem Set 3（习题集3）--作业']",4.5
C_697686,Ex_551964,"['Week 5（第五周）', None, 'Lecture 7 - Curve Fitting（第七讲：曲线拟合）--作业']",5.2
C_697686,Ex_551972,"['Quiz（小测）', None, 'Quiz（小测客观题）--作业']",6.2
C_697686,Ex_552006,"['Week 6（第六周）', None, 'Lecture 9 - Graphs and Graph Optimization（第九讲：图与图优化）--作业']",7.3
C_697686,Ex_552007,"['Week 6（第六周）', None, 'Problem Set 5（习题集5）--作业']",7.5
C_697686,Ex_552029,"['Week 7（第七周）', None, 'Lecture 11 - Machine Learning（第十一讲：机器学习）--作业']",8.3
C_697686,Ex_552030,"['Week 7（第七周）', None, 'Problem Set 6（习题集6）--作业']",8.5
C_697686,Ex_552040,"['Week 8（第八周）', None, 'Lecture 12 - More on Machine Learning（第十二讲：更多关于机器学习）--作业']",9.2
C_697721,Ex_555499,"['1 计算机操作系统概述', None, '1 计算机操作系统概述-随堂测试']",1.12
C_697721,Ex_555517,"['2 处理器管理', None, '2 处理器管理-随堂测试']",2.18
C_697721,Ex_555532,"['3 存储管理', None, '3 存储管理-随堂测试']",3.15
C_697721,Ex_555545,"['4 设备管理', None, '4 设备管理-随堂测试']",4.13
C_697721,Ex_555562,"['5 文件管理', None, '5 文件管理-随堂测试']",5.15
C_697721,Ex_555581,"['6 并发程序设计', None, '6 并发程序设计-随堂测试']",6.18
C_697778,Ex_557142,"['第二章 绪论', '2.6 ARM历史与MKL25Z128 MCU', '2.6 ARM历史与MKL25Z128 MCU【习题】']",1.5.1
C_697778,Ex_3412076,"['第三章 MCU基础', '3.2.1 堆栈的概念', '3.2.1 堆栈的概念【习题】']",2.1.1
C_697778,Ex_557152,"['第三章 MCU基础', '3.3.1 ARM的体系结构', '3.3.1 ARM的体系结构【习题】']",2.3.1
C_697778,Ex_557153,"['第三章 MCU基础', '3.5 复位、时钟、存储器和总线', '3.5 复位、时钟、存储器和总线【习题】']",2.7.1
C_697778,Ex_557154,"['第三章 MCU基础', '3.6 小结：MCU的总体结构和程序运行机制', '3.6 小结：MCU的总体结构和程序运行机制【习题】']",2.8.1
C_697778,Ex_557166,"['第四章 ARM微控制器的开发', '4.6 嵌入式开发中的C语言（上）', '4.6 嵌入式开发中的C语言（上）【习题】']",3.5.1
C_697778,Ex_557167,"['第四章 ARM微控制器的开发', '4.7 嵌入式开发中的C语言（下）', '4.7 嵌入式开发中的C语言（下）【习题】']",3.6.1
C_697778,Ex_557197,"['第五章 ARM微控制器的各种外设', '5.2.2 ARM微控制器外设：异步串行通讯UART的原理（上）', '5.2.2 ARM微控制器外设：异步串行通讯UART的原理（上）【习题】']",4.2.1
C_697778,Ex_557198,"['第五章 ARM微控制器的各种外设', '5.2.3 ARM微控制器外设：异步串行通讯UART的原理（下）', '5.2.3 ARM微控制器外设：异步串行通讯UART的原理（下）【习题】']",4.3.1
C_697778,Ex_557199,"['第五章 ARM微控制器的各种外设', '5.2.6 ARM微控制器外设：UART的寄存器编程（下）', '5.2.6 ARM微控制器外设：UART的寄存器编程（下）【习题】']",4.6.1
C_697778,Ex_557200,"['第五章 ARM微控制器的各种外设', '5.4.2 ARM微控制器外设：定时器的编程', '5.4.2 ARM微控制器外设：定时器的编程【习题】']",4.11.1
C_697778,Ex_557201,"['第五章 ARM微控制器的各种外设', '5.6.1 ARM微控制器外设：SPI通讯简介', '5.6.1 ARM微控制器外设：SPI通讯简介【习题】']",4.17.1
C_697778,Ex_557202,"['第五章 ARM微控制器的各种外设', '5.7.3 ARM微控制器外设：I2C寄存器与编程', '5.7.3 ARM微控制器外设：I2C寄存器与编程【习题】']",4.22.1
C_707379,Ex_573573,"['第1章 Auto CAD 绘制 基础', None, '0 绪论--作业']",1.2
C_707379,Ex_573574,"['第1章 Auto CAD 绘制 基础', None, '1.1 Auto CAD 基本绘制工具--作业']",1.4
C_707379,Ex_573575,"['第1章 Auto CAD 绘制 基础', None, '1.2 Auto CAD 基本修改工具--作业']",1.6
C_707379,Ex_573576,"['第1章 Auto CAD 绘制 基础', None, '1.3 Auto CAD 基本标注工具--作业']",1.8
C_707379,Ex_573577,"['第1章 Auto CAD 绘制 基础', None, '1.4Auto CAD 基本格式设置--作业']",1.10
C_707379,Ex_573578,"['第1章 Auto CAD 绘制 基础', None, '1.5Auto CAD 综合应用--作业']",1.12
C_707379,Ex_573582,"['第2章  化工图样绘制基础', None, '2.1 如何绘制化工图样--作业']",2.2
C_707379,Ex_573583,"['第2章  化工图样绘制基础', None, '2.2  如何绘制化工厂PID图样--作业']",2.4
C_707379,Ex_573584,"['第2章  化工图样绘制基础', None, '2.3  如何绘制化工图样通用部件--作业']",2.6
C_707379,Ex_573592,"['第3章  化工通用零件绘制', None, '3.1 半球形封头的绘制--作业']",3.2
C_707379,Ex_573593,"['第3章  化工通用零件绘制', None, '3.2 椭圆形封头的绘制--作业']",3.4
C_707379,Ex_573594,"['第3章  化工通用零件绘制', None, '3.3 碟形封头的绘制--作业']",3.6
C_707379,Ex_573595,"['第3章  化工通用零件绘制', None, '3.4 锥形封头的绘制--作业']",3.8
C_707379,Ex_573596,"['第3章  化工通用零件绘制', None, '3.5 法兰的绘制--作业']",3.10
C_707379,Ex_573597,"['第3章  化工通用零件绘制', None, '3.6 支座的绘制.--作业']",3.12
C_707379,Ex_573598,"['第3章  化工通用零件绘制', None, '3.7 人孔和手孔的绘制--作业']",3.14
C_707379,Ex_573603,"['第4章 化工容器的绘制', None, '4.1如何设计化工容器--作业']",4.2
C_707379,Ex_573604,"['第4章 化工容器的绘制', None, '4.2如何确定化工容器零件的尺寸--作业']",4.4
C_707379,Ex_573605,"['第4章 化工容器的绘制', None, '4.3如何绘制化工容器--作业']",4.6
C_707379,Ex_573606,"['第4章 化工容器的绘制', None, '4.4化工容器装配图的集成绘制--作业']",4.8
C_707379,Ex_573608,"['第5章  换热器绘制', None, '5.1 换热器绘制-作业']",5.2
C_707379,Ex_573610,"['第6章  精馏塔绘制', None, '精馏塔绘制策略--作业']",6.2
C_707379,Ex_4421866,"['第7章 AutoCAD 二次开发', '7.4 Visual Lisp 语言逻辑判断与绘制命令', '7.4  作业']",7.7.2
C_707379,Ex_4421960,"['第7章 AutoCAD 二次开发', '7.4 Visual Lisp 语言逻辑判断与绘制命令', '7.4 作业']",7.7.3
C_707379,Ex_573617,"['第7章 AutoCAD 二次开发', None, '7.1 AutoCAD 二次开发概述--作业']",7.2
C_707379,Ex_573618,"['第7章 AutoCAD 二次开发', None, '7.2 Visual Lisp 语言特性分析--作业']",7.4
C_707379,Ex_573619,"['第7章 AutoCAD 二次开发', None, '7.3 Visual Lisp 语言各种运算与函数--作业']",7.6
C_707379,Ex_573620,"['第7章 AutoCAD 二次开发', None, '7.4 Visual Lisp 语言逻辑判断与绘制命令--作业']",7.8
C_707379,Ex_573621,"['第7章 AutoCAD 二次开发', None, '7.5 Visual Lisp 语言窗体开发与数据传递--作业']",7.10
C_707379,Ex_573622,"['第7章 AutoCAD 二次开发', None, '7.6 Visual Lisp 语言二次开发实例分析--作业']",7.12
C_707379,Ex_573627,"['第8章  计算机辅助计算与优化', None, '8.1Excel 中的宏应用--作业']",8.2
